headEntity	tailEntity	relation
1416	25662	54
1416	15125	54
1416	7069	54
1416	22095	54
1416	20460	54
1416	9070	54
1416	6084	54
1416	17738	54
1416	6341	54
1416	21091	54
1416	14834	54
1416	6073	54
1416	21211	54
1416	8767	54
1416	14801	54
1416	9614	54
1416	17146	54
1416	6933	54
1416	5862	54
1416	28198	127
1416	29439	68
1416	11582	56
1417	15745	22
1417	27173	20
1417	21887	24
1417	18981	41
1417	16113	43
1417	23817	35
1417	22654	32
1417	23960	5
1417	11375	19
1417	27581	12
1417	5409	49
1417	19900	28
1417	25948	25
1417	5084	9
1417	17091	3
1417	12622	18
1417	12622	33
1417	10859	46
1417	9561	46
1417	30193	46
1417	27242	46
1417	28779	46
1417	25637	46
1417	18565	46
1417	10100	71
1417	10100	65
1417	16125	54
1417	20161	54
1417	17530	54
1417	8466	54
1417	12028	54
1417	24496	54
1417	14840	54
1417	6932	54
1417	28569	54
1417	4781	54
1417	13973	54
1417	28310	54
1417	19843	54
1417	18218	54
1417	6341	54
1417	6894	54
1417	5148	54
1417	27173	54
1417	28347	54
1417	12311	54
1417	9087	54
1417	13399	54
1417	16963	54
1417	26394	54
1417	7682	54
1417	22714	54
1417	5463	54
1417	6296	54
1417	8236	54
1417	6362	54
1417	7561	52
1417	24323	56
1418	27227	20
1418	16783	20
1418	25141	4
1418	16722	18
1418	9982	36
1418	27103	22
1418	28053	39
1418	9174	29
1418	22564	29
1418	30003	24
1418	6332	48
1418	9525	23
1418	15534	26
1418	16493	5
1418	21092	28
1418	17412	28
1418	22949	28
1418	27680	1
1418	13677	8
1418	27399	43
1418	15602	35
1418	7503	38
1418	10402	45
1418	30477	41
1418	24937	41
1418	23981	44
1418	27641	7
1418	21693	7
1418	20674	7
1418	19552	7
1418	17472	6
1418	5109	19
1418	20867	21
1418	8889	42
1418	6175	69
1418	28898	16
1418	22949	25
1418	7367	3
1418	7202	51
1418	28274	63
1418	27227	54
1418	16783	54
1418	10293	15
1418	19760	65
1419	7523	41
1419	28736	41
1419	18307	41
1419	19119	49
1419	16220	49
1419	16270	49
1419	22650	107
1419	18960	80
1419	19775	38
1419	28838	56
1420	6612	41
1420	18059	41
1420	28558	24
1420	17301	22
1420	12965	22
1420	22206	22
1420	5409	49
1420	30175	49
1420	16220	49
1420	13209	27
1420	6589	21
1420	4909	13
1421	22539	24
1421	26823	4
1421	29978	74
1421	12965	22
1421	6612	41
1421	18059	41
1421	7668	41
1421	6589	21
1421	6957	84
1421	15282	58
1422	20827	24
1422	11687	22
1422	25014	22
1422	6142	22
1422	9920	48
1422	15448	23
1422	26558	4
1422	14216	41
1422	21849	41
1422	12379	41
1422	4080	41
1422	5163	8
1422	7976	25
1422	26057	25
1422	26057	28
1422	22470	28
1422	24790	45
1422	9625	45
1422	17172	5
1422	11592	9
1422	19750	20
1422	18842	20
1422	17677	20
1422	15956	43
1422	7624	13
1422	20867	21
1422	27456	40
1422	15543	40
1422	24153	46
1422	8931	46
1422	19477	46
1422	3715	46
1422	27702	46
1422	4778	46
1422	26634	3
1422	13797	36
1422	15256	19
1422	29472	56
1423	4454	41
1423	28736	41
1423	25493	41
1423	15960	24
1423	13667	22
1423	20867	21
1423	4909	13
1423	22203	126
1423	9514	17
1424	18289	4
1424	7854	22
1424	11157	20
1424	10567	20
1424	5616	36
1424	25259	39
1424	12316	41
1424	21830	41
1424	27412	41
1424	19953	41
1424	8274	48
1424	19902	18
1424	19148	21
1424	6201	38
1424	20817	38
1424	10624	38
1424	20731	38
1424	20800	25
1424	22817	24
1424	11870	80
1424	10437	45
1424	22677	45
1424	6365	5
1424	30673	60
1424	10596	1
1424	14437	9
1424	9896	8
1424	14204	53
1424	14687	7
1424	4488	7
1424	21693	7
1424	4462	6
1424	17928	12
1424	15308	43
1424	14310	35
1424	6382	42
1424	7086	54
1424	11157	54
1424	10567	54
1424	26353	64
1424	6562	64
1424	21103	64
1424	16202	64
1424	18437	64
1424	30471	29
1424	22564	29
1424	24000	3
1424	15115	40
1424	14542	28
1424	26453	28
1424	12248	27
1424	8387	27
1424	23981	44
1424	8170	56
1425	17385	43
1425	3849	4
1425	17440	22
1425	11157	20
1425	10567	20
1425	7086	20
1425	7019	36
1425	18006	39
1425	3649	18
1425	27412	41
1425	12316	41
1425	19148	21
1425	6201	38
1425	20817	38
1425	21521	28
1425	20800	25
1425	5908	24
1425	23401	48
1425	11431	23
1425	11870	80
1425	10437	45
1425	22589	45
1425	29906	35
1425	30673	60
1425	5409	49
1425	16220	49
1425	30143	9
1425	14687	7
1425	4488	7
1425	4462	6
1425	23981	44
1425	24839	53
1425	11498	12
1425	5187	5
1425	30471	29
1425	22564	29
1425	24432	8
1425	11157	54
1425	10567	54
1425	29563	17
1425	25115	56
1425	8387	27
1426	7086	20
1426	22914	20
1426	20780	22
1426	4118	39
1426	24593	21
1426	12748	29
1426	24965	29
1426	26925	29
1426	6580	29
1426	9666	29
1426	22564	29
1426	29174	36
1426	26260	24
1426	12621	48
1426	13883	4
1426	9790	4
1426	4147	4
1426	28920	41
1426	27412	41
1426	14100	41
1426	10824	32
1426	9661	5
1426	13348	28
1426	21454	45
1426	26103	8
1426	17411	7
1426	14660	43
1426	21980	42
1426	29018	1
1426	10029	9
1426	7086	54
1426	8146	54
1426	4589	54
1426	13624	54
1426	22914	54
1426	18694	54
1426	7799	18
1426	24582	19
1426	23683	17
1426	12237	60
1426	23311	3
1426	30647	35
1426	29553	6
1426	26758	6
1426	13738	6
1426	6494	44
1426	23969	79
1426	26650	52
1426	30687	25
1427	16482	24
1427	24797	36
1427	30144	13
1427	19214	13
1427	27379	74
1427	27722	22
1427	4417	18
1427	9042	4
1427	4818	4
1427	10430	58
1427	14024	58
1427	29069	58
1427	5256	58
1427	26375	58
1427	27216	58
1427	28736	41
1427	25493	41
1427	16439	41
1427	13762	80
1427	16220	49
1427	16270	49
1427	17982	49
1427	27138	49
1427	26592	46
1427	20076	46
1427	4377	46
1427	18359	46
1427	27722	46
1427	20797	46
1427	20867	21
1427	22920	23
1427	18612	23
1427	7586	23
1427	16192	20
1427	13762	103
1427	8770	25
1427	16192	54
1427	17034	54
1427	4447	54
1427	27227	54
1427	21505	54
1427	30545	54
1427	4079	54
1427	5881	54
1427	20320	54
1427	20696	54
1428	29978	74
1428	24111	22
1428	28736	41
1428	6589	21
1428	30141	24
1428	14084	56
1429	17133	24
1429	28736	41
1429	10444	41
1429	25348	67
1429	13209	27
1429	9061	91
1429	29207	19
1430	14862	1
1430	14523	24
1430	6672	41
1430	28879	41
1430	6589	21
1430	11210	45
1430	22002	19
1430	20319	12
1430	4008	63
1430	14458	26
1430	27958	43
1430	15480	35
1430	14136	56
1430	26972	49
1431	20790	4
1431	26830	22
1431	8324	22
1431	28736	41
1431	29348	84
1431	8058	20
1431	19214	13
1431	11117	21
1431	8921	146
1432	28736	41
1432	8362	17
1433	14852	39
1433	25493	41
1433	28736	41
1433	28673	22
1433	20867	21
1433	15356	4
1433	26062	29
1433	24603	29
1433	5293	29
1433	21183	29
1433	10598	24
1433	28898	40
1433	23739	40
1433	20618	23
1433	17469	25
1433	8538	25
1433	14786	25
1433	18520	25
1433	28230	25
1433	10492	25
1433	28035	25
1433	25433	25
1433	28875	25
1433	24781	28
1433	15471	28
1433	14429	28
1433	15312	28
1433	5320	28
1433	20949	28
1433	9329	28
1433	28230	28
1433	10492	28
1433	23589	28
1433	28541	28
1433	22919	28
1433	25736	28
1433	18191	28
1433	14798	28
1433	27441	28
1433	27792	28
1433	23130	28
1433	28035	28
1433	22140	28
1433	25648	28
1433	24756	36
1433	4025	13
1433	7724	19
1433	14751	43
1433	23981	44
1433	6494	44
1433	5498	53
1433	25381	53
1433	9625	45
1433	8513	45
1433	18120	48
1433	22409	42
1433	18938	20
1433	4770	20
1433	29421	1
1433	12868	5
1433	10979	35
1433	26727	56
1434	16345	22
1434	12561	48
1434	24593	21
1434	14360	39
1434	13501	41
1434	27412	41
1434	14100	41
1434	28920	41
1434	5118	18
1434	28898	16
1434	25068	36
1434	9666	29
1434	24965	29
1434	26925	29
1434	22564	29
1434	15855	24
1434	13883	4
1434	10648	4
1434	25063	20
1434	7086	20
1434	4273	45
1434	28777	58
1434	4293	5
1434	20016	28
1434	6494	44
1434	21371	8
1434	19048	1
1434	17297	42
1434	30687	25
1434	18995	25
1434	26286	80
1434	20073	9
1434	23683	17
1434	12237	38
1434	26286	38
1434	4845	3
1434	22617	33
1434	26838	23
1434	14555	119
1434	29553	6
1434	17411	7
1434	7086	54
1434	25063	54
1434	28159	71
1434	28986	56
1435	20867	21
1435	14025	48
1435	8135	36
1435	28898	40
1435	24603	29
1435	8675	22
1435	9144	24
1435	28736	41
1435	25493	41
1435	15217	32
1435	21483	5
1435	7454	19
1435	9018	20
1435	25790	35
1435	28552	43
1435	8162	4
1435	4909	13
1435	4025	13
1435	9018	54
1435	15095	54
1435	17501	54
1435	25467	54
1435	4793	56
1435	19936	39
1435	24790	45
1435	11457	42
1436	20973	41
1436	28736	41
1436	29279	24
1436	11637	74
1436	17010	22
1436	14551	22
1436	13190	22
1436	14939	13
1436	4909	13
1436	16147	18
1436	21779	4
1436	30175	49
1436	16232	20
1436	20867	21
1436	16232	54
1436	11072	86
1437	17310	1
1437	14998	25
1437	9142	25
1437	24620	25
1437	6213	24
1437	4031	41
1437	28736	41
1437	20559	41
1437	4752	41
1437	14100	41
1437	26985	13
1437	27379	74
1437	10339	18
1437	26251	4
1437	5216	48
1437	27722	22
1437	11830	23
1437	16192	20
1437	24948	17
1437	14017	17
1437	5509	5
1437	20113	76
1437	27411	0
1437	20867	21
1437	5306	38
1437	13251	36
1437	17611	31
1437	20652	56
1437	4447	54
1437	5306	29
1437	18970	43
1437	23759	35
1438	7872	41
1438	7314	41
1438	4468	41
1438	25896	41
1438	6155	24
1438	24284	43
1438	10581	32
1438	9987	147
1438	16702	5
1438	27642	12
1438	23257	45
1438	9524	28
1438	10010	35
1438	24959	46
1438	18769	124
1438	17530	54
1438	17415	56
1439	19617	24
1439	7314	41
1439	25265	41
1439	11878	12
1439	4319	22
1439	8486	56
1439	21516	46
1439	7078	46
1440	28736	41
1440	5671	24
1440	20867	21
1440	25898	47
1440	7219	22
1440	16232	20
1440	18967	20
1440	20516	20
1440	7557	4
1440	9072	4
1440	25002	4
1440	24198	4
1440	21914	13
1440	20614	17
1440	11587	54
1441	4909	13
1441	11197	22
1441	28736	41
1441	9559	41
1441	21623	41
1441	17486	24
1441	5409	49
1441	16220	49
1441	19637	49
1441	17982	49
1441	17045	47
1441	3929	47
1441	16448	20
1441	5605	17
1441	6589	21
1441	16448	54
1441	20709	86
1441	8419	86
1441	28764	86
1441	7535	86
1441	28764	74
1442	25201	24
1442	15959	36
1442	20868	4
1442	19970	4
1442	28736	41
1442	6589	21
1442	8058	20
1443	28736	41
1443	10473	24
1443	18039	22
1443	29178	25
1443	7009	103
1443	11759	95
1443	29178	17
1443	14586	66
1444	28736	41
1444	16004	22
1444	4447	20
1444	23777	20
1444	17608	20
1444	21716	13
1444	20867	21
1444	4447	54
1444	23777	54
1444	17608	54
1445	9451	24
1445	28736	41
1445	4269	22
1445	7145	22
1445	21716	13
1445	22702	25
1445	22777	20
1445	23777	20
1445	20867	21
1446	11860	13
1446	24608	13
1446	19748	22
1446	30145	74
1446	28736	41
1446	8200	28
1447	28736	41
1447	9559	41
1447	26086	41
1447	5932	43
1447	11658	35
1447	5781	58
1447	18322	20
1447	27227	20
1447	26557	20
1447	9523	22
1447	19214	13
1447	20867	21
1447	12088	24
1448	6589	21
1448	28484	24
1448	7314	41
1448	8657	32
1448	8117	12
1448	15130	22
1448	14864	5
1448	10007	46
1448	30764	46
1448	12311	54
1448	25519	56
1449	17894	24
1449	9056	36
1449	14241	18
1449	13188	4
1449	28736	41
1449	25493	41
1449	9911	41
1449	13983	20
1449	7219	22
1449	7624	13
1449	27411	0
1449	20867	21
1449	26062	29
1450	28736	41
1450	23987	41
1450	15966	24
1450	18124	74
1450	15128	49
1450	26332	22
1450	12046	22
1450	27038	22
1450	20867	21
1450	11560	20
1450	9114	20
1450	4093	86
1450	16912	13
1451	28633	22
1451	19214	13
1451	19653	13
1451	28736	41
1451	13379	41
1451	25420	41
1451	8058	20
1451	25509	4
1451	28913	86
1451	19278	86
1451	12589	24
1451	11117	21
1451	6589	21
1451	8058	54
1451	24343	36
1452	7593	22
1452	29362	41
1452	6612	41
1452	13204	24
1452	16992	74
1452	6589	21
1452	26606	20
1452	16992	86
1452	4909	13
1452	26606	54
1452	22199	148
1453	5861	24
1453	24356	41
1453	11506	41
1454	28736	41
1454	4449	24
1454	5409	49
1454	20367	22
1454	25958	68
1454	20867	21
1454	21411	56
1455	28736	41
1455	14100	41
1455	4459	41
1455	13423	24
1455	16912	13
1455	16370	22
1455	26916	49
1455	22954	54
1456	28736	41
1456	21895	22
1456	7219	22
1456	19885	22
1456	10464	4
1456	20451	61
1456	4063	58
1456	20451	58
1456	6234	74
1456	25956	24
1456	16141	20
1456	16232	20
1456	8174	13
1456	19520	65
1456	16220	49
1456	20867	21
1456	13245	86
1456	16141	54
1456	16232	54
1457	29685	41
1457	28736	41
1457	13039	23
1457	26143	22
1457	27178	48
1457	17160	4
1457	6589	21
1457	8058	20
1458	30144	13
1458	23513	74
1458	6280	22
1458	15246	22
1458	28736	41
1458	21805	41
1458	21586	24
1458	26036	43
1458	7071	54
1458	28003	54
1458	23513	86
1458	13245	86
1458	28913	86
1458	26867	28
1458	23975	28
1458	17138	28
1458	11721	28
1458	6740	28
1458	9915	28
1458	6891	28
1458	29958	28
1458	8242	28
1458	4240	28
1458	15556	28
1458	6956	28
1458	30540	0
1458	13817	0
1458	20916	4
1458	16220	49
1458	16074	56
1459	10667	24
1459	19214	13
1459	23789	4
1459	25602	74
1459	7492	74
1459	29186	36
1459	12453	18
1459	26710	22
1459	28736	41
1459	20579	41
1459	19358	41
1459	4459	41
1459	16491	58
1459	14121	2
1459	17678	70
1459	6070	5
1459	26067	46
1459	11889	46
1459	12591	46
1459	12790	46
1459	4206	46
1459	18231	46
1459	10461	46
1459	19497	46
1459	21063	46
1459	8983	46
1459	11636	46
1459	8858	46
1459	28509	46
1459	14454	46
1459	8087	46
1459	22412	46
1459	16192	20
1459	9291	86
1459	5852	54
1460	24590	24
1460	28870	22
1460	28736	41
1461	17962	41
1461	28736	41
1461	23987	41
1461	15591	24
1461	20266	22
1461	20867	21
1461	16220	49
1462	28736	41
1462	24608	41
1462	20867	21
1463	4909	13
1463	28736	41
1463	14646	117
1463	14547	24
1463	10781	22
1464	24902	41
1464	28736	41
1464	19119	49
1464	13480	24
1464	13762	80
1464	18944	83
1464	16407	61
1464	25036	22
1464	16192	20
1464	4909	13
1464	20867	21
1464	13762	29
1465	28736	41
1465	25493	41
1465	20579	41
1465	19358	41
1465	13762	58
1465	19119	49
1465	24156	24
1465	8650	61
1465	13762	80
1465	27070	22
1465	16192	20
1465	19214	13
1465	20867	21
1465	18907	60
1465	16212	86
1465	16192	54
1465	13309	4
1465	26251	4
1465	23568	4
1466	25493	41
1466	28736	41
1466	9559	41
1466	25557	48
1466	5151	48
1466	27368	23
1466	24617	23
1466	8930	24
1466	4022	13
1466	19214	13
1466	20687	22
1466	29296	18
1466	7086	20
1466	7139	4
1466	16481	0
1466	29847	0
1466	11023	0
1466	20867	21
1466	7086	54
1466	16812	65
1467	10034	41
1467	28736	41
1467	19993	24
1467	5409	49
1467	20867	21
1467	25074	83
1467	10724	17
1467	28064	115
1468	21716	13
1468	15584	48
1468	25676	23
1468	11667	24
1468	14085	36
1468	8053	41
1468	24608	41
1468	5409	49
1468	9823	43
1468	7928	22
1468	23237	4
1468	21505	20
1468	22777	20
1468	20661	35
1468	21523	61
1468	20867	21
1468	21523	58
1468	21505	54
1468	22777	54
1469	5992	41
1469	28736	41
1469	25493	41
1469	22485	41
1469	7664	4
1469	10616	4
1469	19298	58
1469	7922	24
1469	16598	22
1469	6234	74
1469	14166	43
1469	20867	21
1469	6304	31
1469	5992	13
1469	5095	0
1469	4762	54
1469	16232	54
1469	11118	54
1470	4229	24
1470	30144	13
1470	4909	13
1470	5495	22
1470	29937	22
1470	6234	74
1470	28736	41
1470	25493	41
1470	4459	41
1470	25571	20
1470	23387	20
1470	19378	20
1470	20470	20
1470	8058	20
1470	20733	17
1470	23387	54
1471	8334	24
1471	18237	22
1471	28736	41
1471	20973	41
1471	10112	20
1471	4909	13
1471	16220	49
1471	23289	49
1471	6589	21
1472	28736	41
1472	5409	49
1472	22210	22
1472	8554	21
1472	5054	61
1472	22777	20
1472	6953	54
1473	28736	41
1473	9559	41
1473	25493	41
1473	17002	22
1473	5635	22
1473	19227	22
1473	6374	22
1473	4909	13
1473	21127	95
1473	12471	95
1473	17116	60
1473	20867	21
1473	28133	17
1473	20704	24
1473	16232	20
1473	13998	20
1473	25514	20
1473	13998	54
1473	25514	54
1473	20812	54
1473	13518	54
1473	10997	54
1473	19854	54
1473	10878	54
1473	6750	54
1473	6234	86
1473	9291	86
1473	7384	25
1473	20060	31
1474	24603	29
1474	18073	24
1474	25142	4
1474	24229	13
1474	25284	18
1474	28736	41
1474	16056	41
1474	8058	20
1474	13715	48
1474	6589	21
1474	11117	21
1474	8058	54
1474	21919	56
1475	19119	49
1475	16220	49
1475	16270	49
1475	17982	49
1475	19637	49
1475	18656	49
1475	26972	49
1475	24165	24
1475	28736	41
1476	29016	24
1476	28458	4
1476	4672	22
1476	28736	41
1476	18329	20
1476	21573	54
1477	20934	24
1477	21993	13
1477	10362	18
1477	6234	74
1477	10320	74
1477	27959	74
1477	25690	74
1477	28736	41
1477	25514	20
1477	6560	20
1477	16232	20
1477	12471	95
1477	21127	95
1477	22203	66
1477	28133	17
1477	21719	38
1477	28133	94
1477	26086	92
1477	23866	54
1477	6750	54
1478	12064	13
1478	23154	25
1478	8900	25
1478	4429	41
1478	28736	41
1478	7216	47
1478	9834	47
1478	29978	74
1478	22048	74
1478	9834	22
1478	10299	4
1478	21199	24
1478	17892	20
1478	10259	85
1478	23154	66
1478	12134	95
1478	6079	103
1479	13425	84
1479	27474	74
1479	8118	22
1479	28940	24
1479	28736	41
1479	9559	41
1479	5409	49
1479	30144	13
1479	4717	43
1479	6589	21
1479	13905	54
1479	21224	54
1480	17835	24
1480	28736	41
1480	17982	49
1480	16270	49
1480	16220	49
1480	26707	49
1480	18656	49
1480	19637	49
1480	20070	65
1480	23812	22
1480	23889	56
1481	24767	20
1481	25493	41
1481	19255	41
1481	28736	41
1481	9050	4
1481	25506	24
1481	27204	22
1481	21446	13
1481	19255	13
1481	29978	74
1481	19216	48
1481	25671	23
1481	17973	36
1481	5409	49
1481	20397	45
1481	11210	45
1481	6589	21
1481	22777	54
1481	24603	29
1482	30144	13
1482	5495	22
1482	29937	22
1482	5987	22
1482	25816	22
1482	13222	18
1482	20276	4
1482	6234	74
1482	10143	24
1482	28736	41
1482	25493	41
1482	20867	21
1482	11117	21
1482	18800	17
1482	18885	61
1482	18904	61
1482	21719	38
1482	30724	54
1483	4379	24
1483	11395	28
1483	13286	28
1483	19864	4
1483	7162	4
1483	30162	29
1483	25414	29
1483	6609	29
1483	30492	29
1483	12678	29
1483	22671	29
1483	30471	29
1483	22564	29
1483	26926	65
1483	7307	8
1483	17139	9
1483	26926	60
1483	25350	33
1483	4759	31
1483	21628	36
1483	7350	17
1483	20553	38
1483	6589	38
1483	27716	39
1483	28879	41
1483	4080	41
1483	24745	22
1483	4766	16
1483	28898	16
1483	27339	25
1483	11334	18
1483	21053	45
1483	8058	20
1483	6589	21
1483	13627	46
1483	8281	46
1483	21435	46
1483	25378	46
1483	25417	46
1483	28025	46
1483	28665	46
1483	29976	46
1483	16051	46
1483	4290	46
1483	15430	46
1483	20326	46
1483	11984	46
1483	12381	46
1483	27934	46
1483	14796	46
1483	11747	46
1483	14821	46
1483	14403	53
1483	16211	54
1483	22569	54
1483	15816	54
1483	15412	54
1483	22891	54
1484	11157	20
1484	15333	74
1484	4025	13
1484	28590	22
1484	28736	41
1484	11117	21
1485	3901	24
1485	11585	22
1485	6234	74
1485	28736	41
1485	8194	80
1485	13983	54
1486	4080	41
1486	12469	41
1486	14100	41
1486	6425	24
1486	21026	4
1486	27081	4
1486	19651	22
1486	27552	28
1486	29561	28
1486	13519	46
1486	21939	46
1486	7957	46
1486	14792	46
1486	23871	46
1486	7984	46
1486	5505	46
1486	16524	45
1486	17472	6
1486	21323	60
1486	15817	18
1486	11350	31
1486	10086	31
1486	24026	8
1486	27341	36
1486	29561	25
1486	3842	25
1486	6722	25
1486	9654	25
1486	21547	43
1486	30551	5
1486	21224	20
1486	5094	48
1486	9363	23
1486	4489	9
1486	23204	9
1486	23204	17
1486	6589	21
1486	4025	13
1487	28736	41
1488	28736	41
1488	6589	21
1489	11730	22
1489	28736	41
1489	20973	41
1489	28371	24
1489	19258	55
1489	21706	55
1489	9353	20
1489	6589	21
1489	28913	86
1489	10320	86
1489	25130	28
1489	23697	54
1490	14086	22
1490	28736	41
1490	23007	24
1491	28736	41
1491	3607	22
1491	5409	49
1491	30623	84
1492	18889	4
1492	29741	22
1492	4025	13
1492	28736	41
1492	25493	41
1492	8058	20
1492	6589	21
1492	15701	24
1492	24603	29
1493	26084	80
1493	15669	80
1493	29902	80
1493	12158	73
1493	13234	41
1493	28736	41
1493	19073	40
1493	18474	40
1493	22981	40
1493	27759	40
1493	18827	40
1493	25052	40
1493	29620	40
1493	24790	45
1493	21053	45
1493	16338	9
1493	20877	28
1493	7632	28
1493	29442	28
1493	20935	149
1494	9559	41
1494	28736	41
1494	4909	13
1494	14831	22
1494	20955	18
1494	14818	24
1494	20867	21
1494	26271	25
1494	21730	17
1494	21730	94
1494	14039	36
1495	6612	41
1495	18059	41
1495	7273	24
1495	28004	22
1496	21830	41
1496	28736	41
1496	11903	47
1496	22439	24
1496	9037	42
1496	22435	69
1496	17341	45
1496	23840	38
1496	13459	22
1496	8845	80
1496	16220	49
1496	17812	49
1496	27138	49
1497	22218	24
1497	28736	41
1498	13989	41
1498	4454	41
1498	28736	41
1498	16740	74
1498	16485	22
1498	8712	22
1498	14483	22
1498	16268	22
1498	7082	24
1498	26600	13
1498	9114	20
1498	11316	20
1498	20347	20
1498	4093	86
1498	6240	43
1498	20867	21
1498	16773	0
1498	20050	0
1498	15995	0
1499	13552	41
1499	28736	41
1499	28913	74
1499	11396	22
1499	7735	22
1499	28534	22
1499	15961	22
1499	21190	24
1499	12851	20
1499	4909	13
1499	17478	77
1499	12851	54
1500	14529	74
1500	20864	74
1500	17123	74
1500	12433	22
1500	28736	41
1500	9559	41
1500	30525	24
1500	9807	77
1500	29742	77
1501	28736	41
1501	11272	41
1501	15128	49
1501	6926	22
1502	17340	22
1502	9217	22
1502	17342	24
1502	5409	49
1502	17060	41
1502	28736	41
1502	25493	41
1502	17962	41
1502	13136	20
1502	16232	20
1502	13983	20
1502	11118	20
1502	16675	20
1502	20867	21
1502	5095	0
1502	24455	0
1502	8702	5
1502	19313	43
1502	13841	35
1503	7469	22
1503	30663	47
1503	12090	24
1503	25493	41
1503	28736	41
1503	19970	4
1503	12789	4
1503	4025	13
1503	7086	20
1503	11117	21
1503	25922	61
1503	24603	29
1504	28736	41
1505	9254	41
1505	28736	41
1506	28736	41
1506	17043	24
1506	19885	22
1506	20867	21
1506	16232	20
1506	16141	54
1507	4131	41
1507	28736	41
1508	29584	24
1508	28736	41
1508	8846	48
1508	7345	22
1508	10620	20
1508	8073	31
1508	10620	54
1508	29132	56
1509	3812	4
1509	16299	36
1509	26743	18
1509	30113	24
1509	28736	41
1509	6589	21
1509	13945	20
1510	25586	74
1510	16280	22
1510	23780	24
1510	28736	41
1510	22835	41
1510	23615	41
1510	27577	41
1510	6589	21
1510	9353	20
1511	24356	41
1511	28736	41
1512	28736	41
1512	11032	65
1512	16220	49
1513	11393	13
1513	28736	41
1513	20046	41
1513	19119	49
1513	12122	24
1513	3637	65
1513	12864	143
1514	15759	36
1514	19842	18
1514	17281	4
1514	6234	74
1514	28736	41
1514	25493	41
1514	27618	24
1514	19240	69
1514	14066	69
1514	23342	69
1514	22456	69
1514	20592	69
1514	20769	69
1514	24292	69
1514	22207	69
1514	3615	23
1514	17836	48
1514	6724	22
1514	16192	20
1514	20867	21
1514	5852	54
1515	28736	41
1515	17863	52
1515	28340	52
1515	3978	48
1515	4140	23
1515	17577	22
1515	4025	13
1515	10112	20
1515	20867	21
1516	24903	41
1516	28736	41
1516	13983	54
1516	29327	22
1516	23650	22
